system_id,sample_archaeological_period_id,archaeological_period_id,sample_id,taxon_id,ArchDat,ArchDat_Beschreibung,BNam,Befu,ProbNr,ProjektNr,TaxAut
633,,3,85,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8189,19_0014_0012,19_0014,L.
634,,3,85,42,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex crispus,A8189,19_0014_0012,19_0014,L.
635,,3,85,56,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex spec.,A8189,19_0014_0012,19_0014,L.
636,,3,86,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A8234,19_0014_0010,19_0014,
637,,3,86,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A8234,19_0014_0010,19_0014,L.
638,,3,86,42,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex crispus,A8234,19_0014_0010,19_0014,L.
639,,3,86,77,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Triticum dicoccum/spelta,A8234,19_0014_0010,19_0014,Schrank/L.
640,,3,87,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9000,19_0014_0027,19_0014,
641,,3,87,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9000,19_0014_0027,19_0014,L.
642,,3,87,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9000,19_0014_0027,19_0014,L./L.
643,,3,87,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A9000,19_0014_0027,19_0014,L./L.
644,,3,87,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9000,19_0014_0027,19_0014,L.
645,,3,88,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9052,19_0014_0028,19_0014,
646,,3,88,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9052,19_0014_0028,19_0014,L.
647,,3,88,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A9052,19_0014_0028,19_0014,L.
648,,3,88,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9052,19_0014_0028,19_0014,L./L.
649,,3,88,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A9052,19_0014_0028,19_0014,
650,,3,88,16,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Ranunculus spec.,A9052,19_0014_0028,19_0014,L.
651,,3,88,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A9052,19_0014_0028,19_0014,
652,,3,89,43,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Avena sativa,A9075,19_0014_0003,19_0014,L.
653,,3,89,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9075,19_0014_0003,19_0014,
654,,3,89,8,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galeopsis spec.,A9075,19_0014_0003,19_0014,L.
655,,3,89,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9075,19_0014_0003,19_0014,L./L.
656,,3,89,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A9075,19_0014_0003,19_0014,
657,,3,89,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9075,19_0014_0003,19_0014,
658,,3,89,52,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Poaceae,A9075,19_0014_0003,19_0014,
659,,3,89,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9075,19_0014_0003,19_0014,L.
660,,3,89,53,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex acetosella agg.,A9075,19_0014_0003,19_0014,
661,,3,89,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A9075,19_0014_0003,19_0014,L.
662,,3,89,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A9075,19_0014_0003,19_0014,
663,,3,89,54,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Thlaspi arvense,A9075,19_0014_0003,19_0014,L.
664,,3,90,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9111,19_0014_0001,19_0014,
665,,3,90,27,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Corylus avellana,A9111,19_0014_0001,19_0014,L.
666,,3,90,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9111,19_0014_0001,19_0014,L./L.
667,,3,90,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A9111,19_0014_0001,19_0014,L./L.
668,,3,90,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9111,19_0014_0001,19_0014,
669,,3,90,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9111,19_0014_0001,19_0014,L.
670,,3,90,16,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Ranunculus spec.,A9111,19_0014_0001,19_0014,L.
671,,3,90,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A9111,19_0014_0001,19_0014,L.
672,,3,91,43,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Avena sativa,A9126,19_0014_0004,19_0014,L.
673,,3,91,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9126,19_0014_0004,19_0014,
674,,3,91,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9126,19_0014_0004,19_0014,L.
675,,3,91,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9126,19_0014_0004,19_0014,L./L.
676,,3,91,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9126,19_0014_0004,19_0014,
677,,3,91,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9126,19_0014_0004,19_0014,L.
678,,3,91,42,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex crispus,A9126,19_0014_0004,19_0014,L.
679,,3,91,53,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex acetosella agg.,A9126,19_0014_0004,19_0014,
680,,3,91,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A9126,19_0014_0004,19_0014,L.
681,,3,91,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A9126,19_0014_0004,19_0014,
682,,3,92,83,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Bromus spec.,A9199,19_0014_0006,19_0014,L.
683,,3,92,82,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Camelina sativa,A9199,19_0014_0006,19_0014,(L.) Crantz
684,,3,92,51,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Carex spec. tricarpellat,A9199,19_0014_0006,19_0014,
685,,3,92,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9199,19_0014_0006,19_0014,
686,,3,92,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A9199,19_0014_0006,19_0014,L.
687,,3,92,69,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Euphorbia helioscopia,A9199,19_0014_0006,19_0014,L.
688,,3,92,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9199,19_0014_0006,19_0014,L.
689,,3,93,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A957,19_0014_0064,19_0014,
690,,3,93,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A957,19_0014_0064,19_0014,L.
691,,3,93,80,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine,A957,19_0014_0064,19_0014,L.
692,,3,93,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A957,19_0014_0064,19_0014,
693,,3,93,12,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum aviculare agg.,A957,19_0014_0064,19_0014,
694,,3,93,16,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Ranunculus spec.,A957,19_0014_0064,19_0014,L.
695,,3,93,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A957,19_0014_0064,19_0014,L.
696,,3,93,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A957,19_0014_0064,19_0014,
697,,3,94,43,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Avena sativa,A973,19_0014_0065,19_0014,L.
698,,3,94,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A973,19_0014_0065,19_0014,
699,,3,94,6,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Chenopodium album,A973,19_0014_0065,19_0014,L.
700,,3,94,80,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine,A973,19_0014_0065,19_0014,L.
701,,3,94,45,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium spurium,A973,19_0014_0065,19_0014,L.
702,,3,94,47,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Nacktgerste,A973,19_0014_0065,19_0014,
703,,3,94,48,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare Spelzgerste,A973,19_0014_0065,19_0014,
704,,3,94,20,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Spergula arvensis,A973,19_0014_0065,19_0014,L.
705,,3,94,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A973,19_0014_0065,19_0014,
706,,3,95,44,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Cerealia indet.,A9847,19_0014_0002,19_0014,
707,,3,95,79,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Galium aparine/spurium,A9847,19_0014_0002,19_0014,L./L.
708,,3,95,46,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Hordeum distichon/vulgare,A9847,19_0014_0002,19_0014,L./L.
709,,3,95,36,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Indeterminata,A9847,19_0014_0002,19_0014,
710,,3,95,50,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Polygonum lapathifolium agg.,A9847,19_0014_0002,19_0014,L.
711,,3,95,42,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Rumex crispus,A9847,19_0014_0002,19_0014,L.
712,,3,95,22,ScanJärn,Järnåldern (500 f. Kr. - ca 1000 e. Kr.),Stellaria media,A9847,19_0014_0002,19_0014,
713,,5,96,4,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Atriplex spec.,11200,22_0005_0001,22_0005,L.
714,,5,96,84,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium spec.,11200,22_0005_0001,22_0005,L.
715,,5,96,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,11200,22_0005_0001,22_0005,
716,,5,96,72,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Phleum,11200,22_0005_0001,22_0005,
717,,5,96,12,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum aviculare agg.,11200,22_0005_0001,22_0005,
718,,5,96,53,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rumex acetosella agg.,11200,22_0005_0001,22_0005,
719,,5,96,18,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Silene spec.,11200,22_0005_0001,22_0005,L.
720,,5,96,22,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Stellaria media,11200,22_0005_0001,22_0005,
721,,5,97,27,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Corylus avellana,11201,22_0005_0002,22_0005,L.
722,,5,97,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,11201,22_0005_0002,22_0005,
723,,5,97,17,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rubus idaeus,11201,22_0005_0002,22_0005,L.
724,,5,98,85,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. bicarpellat,11221,22_0005_0003,22_0005,
725,,5,98,84,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium spec.,11221,22_0005_0003,22_0005,L.
726,,5,98,27,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Corylus avellana,11221,22_0005_0003,22_0005,L.
727,,5,98,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,11221,22_0005_0003,22_0005,
728,,5,99,1,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Aethusa cynapium,12026,22_0005_0004,22_0005,L.
729,,5,99,86,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Alnus glutinosa,12026,22_0005_0004,22_0005,(L.) Gaertn.
730,,5,99,87,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Arctium minus s.l.,12026,22_0005_0004,22_0005,(Hill) Bernh.
731,,5,99,88,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Asteraceae,12026,22_0005_0004,22_0005,
732,,5,99,43,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Avena sativa,12026,22_0005_0004,22_0005,L.
733,,5,99,89,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Bromus secalinus,12026,22_0005_0004,22_0005,L.
734,,5,99,85,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. bicarpellat,12026,22_0005_0004,22_0005,
735,,5,99,51,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. tricarpellat,12026,22_0005_0004,22_0005,
736,,5,99,90,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Centaurea cyanus,12026,22_0005_0004,22_0005,L.
737,,5,99,6,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium album,12026,22_0005_0004,22_0005,L.
738,,5,99,27,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Corylus avellana,12026,22_0005_0004,22_0005,L.
739,,5,99,91,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Comarum,12026,22_0005_0004,22_0005,
740,,5,99,7,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Fragaria vesca,12026,22_0005_0004,22_0005,L.
741,,5,99,8,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Galeopsis spec.,12026,22_0005_0004,22_0005,L.
742,,5,99,92,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Eleocharis palustris agg.,12026,22_0005_0004,22_0005,(L.)R. et Sch.
743,,5,99,29,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Humulus lupulus,12026,22_0005_0004,22_0005,L.
744,,5,99,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,12026,22_0005_0004,22_0005,
745,,5,99,71,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Juniperus communis,12026,22_0005_0004,22_0005,L.
746,,5,99,49,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Lamium spec.,12026,22_0005_0004,22_0005,L.
747,,5,99,60,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Linum usitatissimum,12026,22_0005_0004,22_0005,L.
748,,5,99,93,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Oxalis acetosella,12026,22_0005_0004,22_0005,L.
749,,5,99,67,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Picea abies,12026,22_0005_0004,22_0005,(L.) H. Karst.
750,,5,99,52,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Poaceae,12026,22_0005_0004,22_0005,
751,,5,99,12,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum aviculare agg.,12026,22_0005_0004,22_0005,
752,,5,99,94,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Potentilla erecta,12026,22_0005_0004,22_0005,(L.) Raeusch.
753,,5,99,50,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum lapathifolium agg.,12026,22_0005_0004,22_0005,L.
754,,5,99,13,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum convolvulus,12026,22_0005_0004,22_0005,(L.) A. Löve
755,,5,99,63,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Prunella vulgaris,12026,22_0005_0004,22_0005,L.
756,,5,99,95,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ranunculus acris/repens,12026,22_0005_0004,22_0005,L./L.
757,,5,99,96,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ranunculus sceleratus,12026,22_0005_0004,22_0005,L.
758,,5,99,97,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rubus fruticosus agg.,12026,22_0005_0004,22_0005,
759,,5,99,17,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rubus idaeus,12026,22_0005_0004,22_0005,L.
760,,5,99,53,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rumex acetosella agg.,12026,22_0005_0004,22_0005,
761,,5,99,56,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rumex spec.,12026,22_0005_0004,22_0005,L.
762,,5,99,98,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Schoenoplectus tabernaemontani,12026,22_0005_0004,22_0005,(C. C. Gmel.) Palla
763,,5,99,18,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Silene spec.,12026,22_0005_0004,22_0005,L.
764,,5,99,99,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Silaum silaus,12026,22_0005_0004,22_0005,(L.) Schinz & Thell.
765,,5,99,20,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Spergula arvensis,12026,22_0005_0004,22_0005,L.
766,,5,99,21,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Stellaria graminea,12026,22_0005_0004,22_0005,L.
767,,5,99,22,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Stellaria media,12026,22_0005_0004,22_0005,
768,,5,99,54,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Thlaspi arvense,12026,22_0005_0004,22_0005,L.
769,,5,99,24,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Urtica dioica,12026,22_0005_0004,22_0005,L.
770,,5,99,100,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Urtica urens,12026,22_0005_0004,22_0005,L.
771,,5,100,1,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Aethusa cynapium,200125,22_0005_0012,22_0005,L.
772,,5,100,78,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Alchemilla spec.,200125,22_0005_0012,22_0005,L. (bearb. v. Lippert)
773,,5,100,85,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. bicarpellat,200125,22_0005_0012,22_0005,
774,,5,100,51,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. tricarpellat,200125,22_0005_0012,22_0005,
775,,5,100,44,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Cerealia indet.,200125,22_0005_0012,22_0005,
776,,5,100,6,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium album,200125,22_0005_0012,22_0005,L.
777,,5,100,84,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium spec.,200125,22_0005_0012,22_0005,L.
778,,5,100,101,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Euphorbia peplus,200125,22_0005_0012,22_0005,L.
779,,5,100,102,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ficus carica,200125,22_0005_0012,22_0005,L.
780,,5,100,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,200125,22_0005_0012,22_0005,
781,,5,100,49,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Lamium spec.,200125,22_0005_0012,22_0005,L.
782,,5,100,103,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Luzula multiflora,200125,22_0005_0012,22_0005,(Retz.) Lej.
783,,5,100,104,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Papaver spec.,200125,22_0005_0012,22_0005,L.
784,,5,100,12,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum aviculare agg.,200125,22_0005_0012,22_0005,
785,,5,100,74,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Potentilla spec.,200125,22_0005_0012,22_0005,L.
786,,5,100,96,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ranunculus sceleratus,200125,22_0005_0012,22_0005,L.
787,,5,100,97,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rubus fruticosus agg.,200125,22_0005_0012,22_0005,
788,,5,100,17,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rubus idaeus,200125,22_0005_0012,22_0005,L.
789,,5,100,53,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Rumex acetosella agg.,200125,22_0005_0012,22_0005,
790,,5,100,105,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Sambucus nigra,200125,22_0005_0012,22_0005,L.
791,,5,100,106,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Secale cereale,200125,22_0005_0012,22_0005,L.
792,,5,100,18,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Silene spec.,200125,22_0005_0012,22_0005,L.
793,,5,100,107,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Solanum dulcamara,200125,22_0005_0012,22_0005,L.
794,,5,100,22,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Stellaria media,200125,22_0005_0012,22_0005,
795,,5,100,108,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Stellaria palustris,200125,22_0005_0012,22_0005,Retz.
796,,5,100,109,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Taraxacum spec.,200125,22_0005_0012,22_0005,Zinn
797,,5,100,59,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Triticum aestivum s.l./durum/turgidum,200125,22_0005_0012,22_0005,L./L.
798,,5,100,24,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Urtica dioica,200125,22_0005_0012,22_0005,L.
799,,5,101,78,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Alchemilla spec.,200149,22_0005_0013,22_0005,L. (bearb. v. Lippert)
800,,5,101,87,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Arctium minus s.l.,200149,22_0005_0013,22_0005,(Hill) Bernh.
801,,5,101,58,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Brassica spec.,200149,22_0005_0013,22_0005,L.
802,,5,101,85,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. bicarpellat,200149,22_0005_0013,22_0005,
803,,5,101,51,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Carex spec. tricarpellat,200149,22_0005_0013,22_0005,
804,,5,101,6,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Chenopodium album,200149,22_0005_0013,22_0005,L.
805,,5,101,27,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Corylus avellana,200149,22_0005_0013,22_0005,L.
806,,5,101,66,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Fumaria officinalis,200149,22_0005_0013,22_0005,L.
807,,5,101,8,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Galeopsis spec.,200149,22_0005_0013,22_0005,L.
808,,5,101,29,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Humulus lupulus,200149,22_0005_0013,22_0005,L.
809,,5,101,110,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Hyoscyamus niger,200149,22_0005_0013,22_0005,L.
810,,5,101,36,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Indeterminata,200149,22_0005_0013,22_0005,
811,,5,101,67,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Picea abies,200149,22_0005_0013,22_0005,(L.) H. Karst.
812,,5,101,11,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Plantago major s.l.,200149,22_0005_0013,22_0005,L.
813,,5,101,12,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum aviculare agg.,200149,22_0005_0013,22_0005,
814,,5,101,50,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum lapathifolium agg.,200149,22_0005_0013,22_0005,L.
815,,5,101,13,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Polygonum convolvulus,200149,22_0005_0013,22_0005,(L.) A. Löve
816,,5,101,16,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ranunculus spec.,200149,22_0005_0013,22_0005,L.
817,,5,101,96,ScanFörMod,Förmodern tid (1500 e. Kr. - 1800 e. Kr.),Ranunculus sceleratus,200149,22_0005_0013,22_0005,L.
