sample_id,taxon_id,PCODE,ProjektNr,Befu,ProbNr,TaxAut,BNam
233,204,ECHSE,Iswid,US 6803,Isw 2013/10,P. B./P. B.,Echinochloa/Setaria
233,70,FABAC,Iswid,US 6803,Isw 2013/10,,Fabaceae
233,193,Ficus,Iswid,US 6803,Isw 2013/10,,Ficus sp.
233,10,HELE,Iswid,US 6803,Isw 2013/10,,Eleocharis
233,189,HORD,Iswid,US 6803,Isw 2013/10,,Hordeum spec.
233,159,HOVUL,Iswid,US 6803,Isw 2013/10,L.,Hordeum vulgare undiff.
233,159,HOVUL,Iswid,US 6803,Isw 2013/10,L.,Hordeum vulgare undiff.
233,36,INDET,Iswid,US 6803,Isw 2013/10,,Indeterminata
233,36,INDET,Iswid,US 6803,Isw 2013/10,,Indeterminata
233,36,INDET,Iswid,US 6803,Isw 2013/10,,Indeterminata
233,36,INDET,Iswid,US 6803,Isw 2013/10,,Indeterminata
233,182,ISOL,Iswid,US 6803,Isw 2013/10,,Isolepis
233,160,LOTEM,Iswid,US 6803,Isw 2013/10,L.,Lolium temulentum
233,205,MEDTR,Iswid,US 6803,Isw 2013/10,L./L.,Medicago/Trifolium
233,161,Phami,Iswid,US 6803,Isw 2013/10,,Phalaris minor
233,169,PHRA,Iswid,US 6803,Isw 2013/10,,Phragmites
233,142,PISAT,Iswid,US 6803,Isw 2013/10,L.,Pisum sativum
233,52,POACE,Iswid,US 6803,Isw 2013/10,,Poaceae
233,14,POLPE,Iswid,US 6803,Isw 2013/10,L./L.,Polygonum lapathifolium/persicaria
233,207,PULI,Iswid,US 6803,Isw 2013/10,,Pulicaria
233,56,RUME,Iswid,US 6803,Isw 2013/10,L.,Rumex spec.
233,158,SETA,Iswid,US 6803,Isw 2013/10,P.B.,Setaria spec.
233,210,SHER,Iswid,US 6803,Isw 2013/10,,Sherardia
233,172,TAMA,Iswid,US 6803,Isw 2013/10,,Tamarix
233,135,TRDIC,Iswid,US 6803,Isw 2013/10,(Schrank) Schübl.,Triticum dicoccum
233,75,TRIF,Iswid,US 6803,Isw 2013/10,L.,Trifolium spec.
234,165,ACAC,Iswid,US 6810,Isw 2013/5,,Acacia sp.
234,191,Aelur,Iswid,US 6810,Isw 2013/5,,Aeluropus lithoralis
234,183,BOLB,Iswid,US 6810,Isw 2013/5,,Bolboschoenus
234,35,CARE,Iswid,US 6810,Isw 2013/5,,Carex spec.
234,44,CEREA,Iswid,US 6810,Isw 2013/5,,Cerealia indet.
234,44,CEREA,Iswid,US 6810,Isw 2013/5,,Cerealia indet.
234,204,ECHSE,Iswid,US 6810,Isw 2013/5,P. B./P. B.,Echinochloa/Setaria
234,176,FABAK,Iswid,US 6810,Isw 2013/5,,Fabaceae (kult.)
234,193,Ficus,Iswid,US 6810,Isw 2013/5,,Ficus sp.
234,10,HELE,Iswid,US 6810,Isw 2013/5,,Eleocharis
234,159,HOVUL,Iswid,US 6810,Isw 2013/5,L.,Hordeum vulgare undiff.
234,36,INDET,Iswid,US 6810,Isw 2013/5,,Indeterminata
234,36,INDET,Iswid,US 6810,Isw 2013/5,,Indeterminata
234,60,LIUSI,Iswid,US 6810,Isw 2013/5,L.,Linum usitatissimum
234,160,LOTEM,Iswid,US 6810,Isw 2013/5,L.,Lolium temulentum
234,211,PANIC,Iswid,US 6810,Isw 2013/5,R. Br.,Panicoideae
234,161,Phami,Iswid,US 6810,Isw 2013/5,,Phalaris minor
234,142,PISAT,Iswid,US 6810,Isw 2013/5,L.,Pisum sativum
234,14,POLPE,Iswid,US 6810,Isw 2013/5,L./L.,Polygonum lapathifolium/persicaria
234,207,PULI,Iswid,US 6810,Isw 2013/5,,Pulicaria
234,56,RUME,Iswid,US 6810,Isw 2013/5,L.,Rumex spec.
234,172,TAMA,Iswid,US 6810,Isw 2013/5,,Tamarix
234,135,TRDIC,Iswid,US 6810,Isw 2013/5,(Schrank) Schübl.,Triticum dicoccum
235,166,ANGMO,Iswid,US 6827,Isw 2013/2,,Angiospermae Monocotyledonae
235,44,CEREA,Iswid,US 6827,Isw 2013/2,,Cerealia indet.
235,44,CEREA,Iswid,US 6827,Isw 2013/2,,Cerealia indet.
235,168,CYPER,Iswid,US 6827,Isw 2013/2,,Cyperaceae
235,70,FABAC,Iswid,US 6827,Isw 2013/2,,Fabaceae
235,10,HELE,Iswid,US 6827,Isw 2013/2,,Eleocharis
235,159,HOVUL,Iswid,US 6827,Isw 2013/2,L.,Hordeum vulgare undiff.
235,159,HOVUL,Iswid,US 6827,Isw 2013/2,L.,Hordeum vulgare undiff.
235,36,INDET,Iswid,US 6827,Isw 2013/2,,Indeterminata
235,36,INDET,Iswid,US 6827,Isw 2013/2,,Indeterminata
235,160,LOTEM,Iswid,US 6827,Isw 2013/2,L.,Lolium temulentum
235,211,PANIC,Iswid,US 6827,Isw 2013/2,R. Br.,Panicoideae
235,161,Phami,Iswid,US 6827,Isw 2013/2,,Phalaris minor
235,169,PHRA,Iswid,US 6827,Isw 2013/2,,Phragmites
235,52,POACE,Iswid,US 6827,Isw 2013/2,,Poaceae
235,207,PULI,Iswid,US 6827,Isw 2013/2,,Pulicaria
235,56,RUME,Iswid,US 6827,Isw 2013/2,L.,Rumex spec.
235,135,TRDIC,Iswid,US 6827,Isw 2013/2,(Schrank) Schübl.,Triticum dicoccum
235,135,TRDIC,Iswid,US 6827,Isw 2013/2,(Schrank) Schübl.,Triticum dicoccum
235,175,VICKF,Iswid,US 6827,Isw 2013/2,,Vicia klein-früchtig
236,166,ANGMO,Iswid,US 6854,Isw 2013/4,,Angiospermae Monocotyledonae
236,166,ANGMO,Iswid,US 6854,Isw 2013/4,,Angiospermae Monocotyledonae
236,44,CEREA,Iswid,US 6854,Isw 2013/4,,Cerealia indet.
236,176,FABAK,Iswid,US 6854,Isw 2013/4,,Fabaceae (kult.)
236,10,HELE,Iswid,US 6854,Isw 2013/4,,Eleocharis
236,159,HOVUL,Iswid,US 6854,Isw 2013/4,L.,Hordeum vulgare undiff.
236,159,HOVUL,Iswid,US 6854,Isw 2013/4,L.,Hordeum vulgare undiff.
236,177,LahVi,Iswid,US 6854,Isw 2013/4,,Lathyrus hirsutus/Vicia (klien)
236,160,LOTEM,Iswid,US 6854,Isw 2013/4,L.,Lolium temulentum
236,169,PHRA,Iswid,US 6854,Isw 2013/4,,Phragmites
236,52,POACE,Iswid,US 6854,Isw 2013/4,,Poaceae
236,56,RUME,Iswid,US 6854,Isw 2013/4,L.,Rumex spec.
236,135,TRDIC,Iswid,US 6854,Isw 2013/4,(Schrank) Schübl.,Triticum dicoccum
237,44,CEREA,Iswid,US 6863,Isw 2013/12,,Cerealia indet.
237,168,CYPER,Iswid,US 6863,Isw 2013/12,,Cyperaceae
237,70,FABAC,Iswid,US 6863,Isw 2013/12,,Fabaceae
237,212,LINU,Iswid,US 6863,Isw 2013/12,L.,Linum spec.
237,162,LOLI,Iswid,US 6863,Isw 2013/12,,Lolium spec.
237,163,PHAL,Iswid,US 6863,Isw 2013/12,,Phalaris
237,52,POACE,Iswid,US 6863,Isw 2013/12,,Poaceae
237,180,POGO,Iswid,US 6863,Isw 2013/12,L.,Polygonum spec.
237,170,Rucrden,Iswid,US 6863,Isw 2013/12,,Rumex crispus/dentatus
237,172,TAMA,Iswid,US 6863,Isw 2013/12,,Tamarix
237,131,TRMOD,Iswid,US 6863,Isw 2013/12,L./Schrank,Triticum monococcum/dicoccum
237,128,VICI,Iswid,US 6863,Isw 2013/12,L.,Vicia spec.
238,165,ACAC,Iswid,US 6875,Isw 2013/14,,Acacia sp.
238,166,ANGMO,Iswid,US 6875,Isw 2013/14,,Angiospermae Monocotyledonae
238,44,CEREA,Iswid,US 6875,Isw 2013/14,,Cerealia indet.
238,44,CEREA,Iswid,US 6875,Isw 2013/14,,Cerealia indet.
238,167,CYPE,Iswid,US 6875,Isw 2013/14,,Cyperus
238,168,CYPER,Iswid,US 6875,Isw 2013/14,,Cyperaceae
238,168,CYPER,Iswid,US 6875,Isw 2013/14,,Cyperaceae
238,10,HELE,Iswid,US 6875,Isw 2013/14,,Eleocharis
238,159,HOVUL,Iswid,US 6875,Isw 2013/14,L.,Hordeum vulgare undiff.
238,36,INDET,Iswid,US 6875,Isw 2013/14,,Indeterminata
238,36,INDET,Iswid,US 6875,Isw 2013/14,,Indeterminata
238,36,INDET,Iswid,US 6875,Isw 2013/14,,Indeterminata
238,36,INDET,Iswid,US 6875,Isw 2013/14,,Indeterminata
238,182,ISOL,Iswid,US 6875,Isw 2013/14,,Isolepis
238,213,JUNC,Iswid,US 6875,Isw 2013/14,L.,Juncus spec.
238,160,LOTEM,Iswid,US 6875,Isw 2013/14,L.,Lolium temulentum
238,161,Phami,Iswid,US 6875,Isw 2013/14,,Phalaris minor
238,52,POACE,Iswid,US 6875,Isw 2013/14,,Poaceae
238,14,POLPE,Iswid,US 6875,Isw 2013/14,L./L.,Polygonum lapathifolium/persicaria
238,56,RUME,Iswid,US 6875,Isw 2013/14,L.,Rumex spec.
238,172,TAMA,Iswid,US 6875,Isw 2013/14,,Tamarix
238,172,TAMA,Iswid,US 6875,Isw 2013/14,,Tamarix
238,135,TRDIC,Iswid,US 6875,Isw 2013/14,(Schrank) Schübl.,Triticum dicoccum
239,166,ANGMO,Iswid,US 9036,Isw 2013/3,,Angiospermae Monocotyledonae
239,186,Anpse,Iswid,US 9036,Isw 2013/3,Boiss.,Anthemis pseudocotula
239,88,ASTER,Iswid,US 9036,Isw 2013/3,,Asteraceae
239,44,CEREA,Iswid,US 9036,Isw 2013/3,,Cerealia indet.
239,209,CHENO,Iswid,US 9036,Isw 2013/3,,Chenopodiaceae
239,168,CYPER,Iswid,US 9036,Isw 2013/3,,Cyperaceae
239,168,CYPER,Iswid,US 9036,Isw 2013/3,,Cyperaceae
239,10,HELE,Iswid,US 9036,Isw 2013/3,,Eleocharis
239,159,HOVUL,Iswid,US 9036,Isw 2013/3,L.,Hordeum vulgare undiff.
239,159,HOVUL,Iswid,US 9036,Isw 2013/3,L.,Hordeum vulgare undiff.
239,182,ISOL,Iswid,US 9036,Isw 2013/3,,Isolepis
239,160,LOTEM,Iswid,US 9036,Isw 2013/3,L.,Lolium temulentum
239,161,Phami,Iswid,US 9036,Isw 2013/3,,Phalaris minor
239,169,PHRA,Iswid,US 9036,Isw 2013/3,,Phragmites
239,52,POACE,Iswid,US 9036,Isw 2013/3,,Poaceae
239,14,POLPE,Iswid,US 9036,Isw 2013/3,L./L.,Polygonum lapathifolium/persicaria
239,214,PORT,Iswid,US 9036,Isw 2013/3,,Portulaca
239,207,PULI,Iswid,US 9036,Isw 2013/3,,Pulicaria
239,56,RUME,Iswid,US 9036,Isw 2013/3,L.,Rumex spec.
239,135,TRDIC,Iswid,US 9036,Isw 2013/3,(Schrank) Schübl.,Triticum dicoccum
239,75,TRIF,Iswid,US 9036,Isw 2013/3,L.,Trifolium spec.
240,215,ANCOT,Iswid,US 9200,Isw 2013/1,L.,Anthemis cotula
240,166,ANGMO,Iswid,US 9200,Isw 2013/1,,Angiospermae Monocotyledonae
240,186,Anpse,Iswid,US 9200,Isw 2013/1,Boiss.,Anthemis pseudocotula
240,198,BRASS,Iswid,US 9200,Isw 2013/1,,Brassicaceae
240,44,CEREA,Iswid,US 9200,Isw 2013/1,,Cerealia indet.
240,178,CYROT,Iswid,US 9200,Isw 2013/1,L.,Cyperus rotundus
240,204,ECHSE,Iswid,US 9200,Isw 2013/1,P. B./P. B.,Echinochloa/Setaria
240,10,HELE,Iswid,US 9200,Isw 2013/1,,Eleocharis
240,159,HOVUL,Iswid,US 9200,Isw 2013/1,L.,Hordeum vulgare undiff.
240,174,HOVUS,Iswid,US 9200,Isw 2013/1,,Hordeum vulgare Spelzgerste
240,36,INDET,Iswid,US 9200,Isw 2013/1,,Indeterminata
240,36,INDET,Iswid,US 9200,Isw 2013/1,,Indeterminata
240,182,ISOL,Iswid,US 9200,Isw 2013/1,,Isolepis
240,60,LIUSI,Iswid,US 9200,Isw 2013/1,L.,Linum usitatissimum
240,160,LOTEM,Iswid,US 9200,Isw 2013/1,L.,Lolium temulentum
240,195,Oryzm,Iswid,US 9200,Isw 2013/1,,Oryzopsis milliaceum
240,161,Phami,Iswid,US 9200,Isw 2013/1,,Phalaris minor
240,52,POACE,Iswid,US 9200,Isw 2013/1,,Poaceae
240,52,POACE,Iswid,US 9200,Isw 2013/1,,Poaceae
240,56,RUME,Iswid,US 9200,Isw 2013/1,L.,Rumex spec.
240,135,TRDIC,Iswid,US 9200,Isw 2013/1,(Schrank) Schübl.,Triticum dicoccum
240,135,TRDIC,Iswid,US 9200,Isw 2013/1,(Schrank) Schübl.,Triticum dicoccum
240,75,TRIF,Iswid,US 9200,Isw 2013/1,L.,Trifolium spec.
240,175,VICKF,Iswid,US 9200,Isw 2013/1,,Vicia klein-früchtig
241,165,ACAC,Iswid,US 9321,Isw 2013/6,,Acacia sp.
241,88,ASTER,Iswid,US 9321,Isw 2013/6,,Asteraceae
241,183,BOLB,Iswid,US 9321,Isw 2013/6,,Bolboschoenus
241,44,CEREA,Iswid,US 9321,Isw 2013/6,,Cerealia indet.
241,167,CYPE,Iswid,US 9321,Isw 2013/6,,Cyperus
241,168,CYPER,Iswid,US 9321,Isw 2013/6,,Cyperaceae
241,188,Glilot,Iswid,US 9321,Isw 2013/6,,Glinus lotoides
241,10,HELE,Iswid,US 9321,Isw 2013/6,,Eleocharis
241,10,HELE,Iswid,US 9321,Isw 2013/6,,Eleocharis
241,159,HOVUL,Iswid,US 9321,Isw 2013/6,L.,Hordeum vulgare undiff.
241,159,HOVUL,Iswid,US 9321,Isw 2013/6,L.,Hordeum vulgare undiff.
241,182,ISOL,Iswid,US 9321,Isw 2013/6,,Isolepis
241,81,LAPIV,Iswid,US 9321,Isw 2013/6,L./L./L.,Lathyrus/Pisum/Vicia
241,160,LOTEM,Iswid,US 9321,Isw 2013/6,L.,Lolium temulentum
241,161,Phami,Iswid,US 9321,Isw 2013/6,,Phalaris minor
241,169,PHRA,Iswid,US 9321,Isw 2013/6,,Phragmites
241,52,POACE,Iswid,US 9321,Isw 2013/6,,Poaceae
241,52,POACE,Iswid,US 9321,Isw 2013/6,,Poaceae
241,207,PULI,Iswid,US 9321,Isw 2013/6,,Pulicaria
241,56,RUME,Iswid,US 9321,Isw 2013/6,L.,Rumex spec.
241,172,TAMA,Iswid,US 9321,Isw 2013/6,,Tamarix
241,135,TRDIC,Iswid,US 9321,Isw 2013/6,(Schrank) Schübl.,Triticum dicoccum
241,75,TRIF,Iswid,US 9321,Isw 2013/6,L.,Trifolium spec.
241,175,VICKF,Iswid,US 9321,Isw 2013/6,,Vicia klein-früchtig
242,166,ANGMO,Iswid,US 9404_foyer 2093,Isw 2013/17,,Angiospermae Monocotyledonae
242,44,CEREA,Iswid,US 9404_foyer 2093,Isw 2013/17,,Cerealia indet.
242,44,CEREA,Iswid,US 9404_foyer 2093,Isw 2013/17,,Cerealia indet.
242,10,HELE,Iswid,US 9404_foyer 2093,Isw 2013/17,,Eleocharis
242,36,INDET,Iswid,US 9404_foyer 2093,Isw 2013/17,,Indeterminata
242,36,INDET,Iswid,US 9404_foyer 2093,Isw 2013/17,,Indeterminata
242,36,INDET,Iswid,US 9404_foyer 2093,Isw 2013/17,,Indeterminata
242,177,LahVi,Iswid,US 9404_foyer 2093,Isw 2013/17,,Lathyrus hirsutus/Vicia (klien)
242,160,LOTEM,Iswid,US 9404_foyer 2093,Isw 2013/17,L.,Lolium temulentum
242,161,Phami,Iswid,US 9404_foyer 2093,Isw 2013/17,,Phalaris minor
242,52,POACE,Iswid,US 9404_foyer 2093,Isw 2013/17,,Poaceae
242,52,POACE,Iswid,US 9404_foyer 2093,Isw 2013/17,,Poaceae
242,14,POLPE,Iswid,US 9404_foyer 2093,Isw 2013/17,L./L.,Polygonum lapathifolium/persicaria
242,135,TRDIC,Iswid,US 9404_foyer 2093,Isw 2013/17,(Schrank) Schübl.,Triticum dicoccum
243,216,AMVIS,Iswid,US 9519,Isw 2013/11,Lam.,Ammi visnaga
243,192,ANGRA,Iswid,US 9519,Isw 2013/11,L.,Anethum graveolens
243,186,Anpse,Iswid,US 9519,Isw 2013/11,Boiss.,Anthemis pseudocotula
243,88,ASTER,Iswid,US 9519,Isw 2013/11,,Asteraceae
243,217,BEERE,Iswid,US 9519,Isw 2013/11,(Huds.) Coville,Berula erecta
243,83,BROM,Iswid,US 9519,Isw 2013/11,L.,Bromus spec.
243,44,CEREA,Iswid,US 9519,Isw 2013/11,,Cerealia indet.
243,44,CEREA,Iswid,US 9519,Isw 2013/11,,Cerealia indet.
243,168,CYPER,Iswid,US 9519,Isw 2013/11,,Cyperaceae
243,168,CYPER,Iswid,US 9519,Isw 2013/11,,Cyperaceae
243,176,FABAK,Iswid,US 9519,Isw 2013/11,,Fabaceae (kult.)
243,10,HELE,Iswid,US 9519,Isw 2013/11,,Eleocharis
243,159,HOVUL,Iswid,US 9519,Isw 2013/11,L.,Hordeum vulgare undiff.
243,36,INDET,Iswid,US 9519,Isw 2013/11,,Indeterminata
243,36,INDET,Iswid,US 9519,Isw 2013/11,,Indeterminata
243,182,ISOL,Iswid,US 9519,Isw 2013/11,,Isolepis
243,184,LAHIR,Iswid,US 9519,Isw 2013/11,L.,Lathyrus hirsutus
243,177,LahVi,Iswid,US 9519,Isw 2013/11,,Lathyrus hirsutus/Vicia (klien)
243,160,LOTEM,Iswid,US 9519,Isw 2013/11,L.,Lolium temulentum
243,161,Phami,Iswid,US 9519,Isw 2013/11,,Phalaris minor
243,169,PHRA,Iswid,US 9519,Isw 2013/11,,Phragmites
243,142,PISAT,Iswid,US 9519,Isw 2013/11,L.,Pisum sativum
243,52,POACE,Iswid,US 9519,Isw 2013/11,,Poaceae
243,14,POLPE,Iswid,US 9519,Isw 2013/11,L./L.,Polygonum lapathifolium/persicaria
243,56,RUME,Iswid,US 9519,Isw 2013/11,L.,Rumex spec.
243,135,TRDIC,Iswid,US 9519,Isw 2013/11,(Schrank) Schübl.,Triticum dicoccum
243,135,TRDIC,Iswid,US 9519,Isw 2013/11,(Schrank) Schübl.,Triticum dicoccum
243,75,TRIF,Iswid,US 9519,Isw 2013/11,L.,Trifolium spec.
243,175,VICKF,Iswid,US 9519,Isw 2013/11,,Vicia klein-früchtig
244,218,CAPP,Iswid,US 9859/9860,Isw 2013/16,,Capparis
244,44,CEREA,Iswid,US 9859/9860,Isw 2013/16,,Cerealia indet.
244,168,CYPER,Iswid,US 9859/9860,Isw 2013/16,,Cyperaceae
244,168,CYPER,Iswid,US 9859/9860,Isw 2013/16,,Cyperaceae
244,204,ECHSE,Iswid,US 9859/9860,Isw 2013/16,P. B./P. B.,Echinochloa/Setaria
244,176,FABAK,Iswid,US 9859/9860,Isw 2013/16,,Fabaceae (kult.)
244,193,Ficus,Iswid,US 9859/9860,Isw 2013/16,,Ficus sp.
244,185,Fisyc,Iswid,US 9859/9860,Isw 2013/16,,Ficus sycomorus
244,219,GYMNO,Iswid,US 9859/9860,Isw 2013/16,,Gymnospermae
244,10,HELE,Iswid,US 9859/9860,Isw 2013/16,,Eleocharis
244,10,HELE,Iswid,US 9859/9860,Isw 2013/16,,Eleocharis
244,159,HOVUL,Iswid,US 9859/9860,Isw 2013/16,L.,Hordeum vulgare undiff.
244,159,HOVUL,Iswid,US 9859/9860,Isw 2013/16,L.,Hordeum vulgare undiff.
244,174,HOVUS,Iswid,US 9859/9860,Isw 2013/16,,Hordeum vulgare Spelzgerste
244,36,INDET,Iswid,US 9859/9860,Isw 2013/16,,Indeterminata
244,36,INDET,Iswid,US 9859/9860,Isw 2013/16,,Indeterminata
244,36,INDET,Iswid,US 9859/9860,Isw 2013/16,,Indeterminata
244,182,ISOL,Iswid,US 9859/9860,Isw 2013/16,,Isolepis
244,177,LahVi,Iswid,US 9859/9860,Isw 2013/16,,Lathyrus hirsutus/Vicia (klien)
244,160,LOTEM,Iswid,US 9859/9860,Isw 2013/16,L.,Lolium temulentum
244,195,Oryzm,Iswid,US 9859/9860,Isw 2013/16,,Oryzopsis milliaceum
244,161,Phami,Iswid,US 9859/9860,Isw 2013/16,,Phalaris minor
244,52,POACE,Iswid,US 9859/9860,Isw 2013/16,,Poaceae
244,14,POLPE,Iswid,US 9859/9860,Isw 2013/16,L./L.,Polygonum lapathifolium/persicaria
244,207,PULI,Iswid,US 9859/9860,Isw 2013/16,,Pulicaria
244,170,Rucrden,Iswid,US 9859/9860,Isw 2013/16,,Rumex crispus/dentatus
244,158,SETA,Iswid,US 9859/9860,Isw 2013/16,P.B.,Setaria spec.
244,172,TAMA,Iswid,US 9859/9860,Isw 2013/16,,Tamarix
244,135,TRDIC,Iswid,US 9859/9860,Isw 2013/16,(Schrank) Schübl.,Triticum dicoccum
244,135,TRDIC,Iswid,US 9859/9860,Isw 2013/16,(Schrank) Schübl.,Triticum dicoccum
244,75,TRIF,Iswid,US 9859/9860,Isw 2013/16,L.,Trifolium spec.
244,181,VIHIT,Iswid,US 9859/9860,Isw 2013/16,(L.)S.F.Gray/(L.)Schreb,Vicia hirsuta/tetrasperma
244,132,VIVIN,Iswid,US 9859/9860,Isw 2013/16,L.,Vitis vinifera
245,44,CEREA,Iswid,US 9870_foyer2163,1,,Cerealia indet.
245,168,CYPER,Iswid,US 9870_foyer2163,1,,Cyperaceae
245,168,CYPER,Iswid,US 9870_foyer2163,1,,Cyperaceae
245,178,CYROT,Iswid,US 9870_foyer2163,1,L.,Cyperus rotundus
245,36,INDET,Iswid,US 9870_foyer2163,1,,Indeterminata
245,36,INDET,Iswid,US 9870_foyer2163,1,,Indeterminata
245,36,INDET,Iswid,US 9870_foyer2163,1,,Indeterminata
245,36,INDET,Iswid,US 9870_foyer2163,1,,Indeterminata
245,160,LOTEM,Iswid,US 9870_foyer2163,1,L.,Lolium temulentum
245,161,Phami,Iswid,US 9870_foyer2163,1,,Phalaris minor
245,142,PISAT,Iswid,US 9870_foyer2163,1,L.,Pisum sativum
245,52,POACE,Iswid,US 9870_foyer2163,1,,Poaceae
245,56,RUME,Iswid,US 9870_foyer2163,1,L.,Rumex spec.
245,135,TRDIC,Iswid,US 9870_foyer2163,1,(Schrank) Schübl.,Triticum dicoccum
245,132,VIVIN,Iswid,US 9870_foyer2163,1,L.,Vitis vinifera
246,3,APIAC,Iswid,US 9880_foyer 2166,Isw 2013/19,,Apiaceae
246,183,BOLB,Iswid,US 9880_foyer 2166,Isw 2013/19,,Bolboschoenus
246,218,CAPP,Iswid,US 9880_foyer 2166,Isw 2013/19,,Capparis
246,44,CEREA,Iswid,US 9880_foyer 2166,Isw 2013/19,,Cerealia indet.
246,193,Ficus,Iswid,US 9880_foyer 2166,Isw 2013/19,,Ficus sp.
246,219,GYMNO,Iswid,US 9880_foyer 2166,Isw 2013/19,,Gymnospermae
246,10,HELE,Iswid,US 9880_foyer 2166,Isw 2013/19,,Eleocharis
246,159,HOVUL,Iswid,US 9880_foyer 2166,Isw 2013/19,L.,Hordeum vulgare undiff.
246,36,INDET,Iswid,US 9880_foyer 2166,Isw 2013/19,,Indeterminata
246,36,INDET,Iswid,US 9880_foyer 2166,Isw 2013/19,,Indeterminata
246,182,ISOL,Iswid,US 9880_foyer 2166,Isw 2013/19,,Isolepis
246,160,LOTEM,Iswid,US 9880_foyer 2166,Isw 2013/19,L.,Lolium temulentum
246,161,Phami,Iswid,US 9880_foyer 2166,Isw 2013/19,,Phalaris minor
246,207,PULI,Iswid,US 9880_foyer 2166,Isw 2013/19,,Pulicaria
246,56,RUME,Iswid,US 9880_foyer 2166,Isw 2013/19,L.,Rumex spec.
246,172,TAMA,Iswid,US 9880_foyer 2166,Isw 2013/19,,Tamarix
246,135,TRDIC,Iswid,US 9880_foyer 2166,Isw 2013/19,(Schrank) Schübl.,Triticum dicoccum
246,75,TRIF,Iswid,US 9880_foyer 2166,Isw 2013/19,L.,Trifolium spec.
246,220,VITI,Iswid,US 9880_foyer 2166,Isw 2013/19,L.,Vitis spec.
