system_id,result_id,Befu,Zustand,ProbNr,cf,ProjektNr,RTyp,PCODE,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,geschätzt
1212,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,HSB,TRMOD,2.0,0.0,0.0,2,vk,
1213,,44,charred,90 depth 0.16-0.26,-,DanaBunar2,Sa/Fr,TRMOD,4.0,0.0,0.0,4,vk,
1214,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,7.0,0.0,0.0,7,vk,
1215,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1216,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,HODIV,1.0,0.0,0.0,1,vk,
1217,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,vk,
1218,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1219,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1220,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,PRUN,1.0,0.0,0.0,1,vk,
1221,,44,charred,91 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1222,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,10.0,0.0,0.0,10,vk,
1223,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1224,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1225,,44,charred,92 depth 0.00-0.10,A,DanaBunar2,Sa/Fr,GASPU,1.0,0.0,0.0,1,vk,
1226,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1227,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,LABIA,1.0,0.0,0.0,1,vk,
1228,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,LECUL,1.0,0.0,0.0,1,vk,
1229,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,MALV,1.0,0.0,0.0,1,vk,
1230,,44,charred,92 depth 0.00-0.10,G,DanaBunar2,Sa/Fr,SALV,1.0,0.0,0.0,1,vk,
1231,,44,charred,92 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,SCHO,1.0,0.0,0.0,1,vk,
1232,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,12.0,0.0,0.0,12,vk,
1233,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CHALB,4.0,0.0,0.0,4,vk,
1234,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,GALI,2.0,0.0,0.0,2,vk,
1235,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1236,,44,mineralised,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,INDET,38.0,0.0,0.0,38,mi,
1237,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1238,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,PAMIL,17.0,0.0,0.0,17,vk,
1239,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,POOLE,1.0,0.0,0.0,1,vk,
1240,,44,charred,93 depth 0.30-0.40,A,DanaBunar2,Sa/Fr,SEGLA,2.0,0.0,0.0,2,vk,
1241,,44,charred,93 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRMOC,6.0,0.0,0.0,6,vk,
1242,,46,charred,30 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,CEREA,4.0,0.0,0.0,4,vk,
1243,,46,charred,30 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,CHALB,1.0,0.0,0.0,1,vk,
1244,,46,charred,30 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1245,,46,charred,30 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,LABIA,1.0,0.0,0.0,1,vk,
1246,,46,charred,30 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1247,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,CEREA,4.0,0.0,0.0,4,vk,
1248,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,HODIV,3.0,0.0,0.0,3,vk,
1249,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Knos,INDET,1.0,0.0,0.0,1,vk,
1250,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1251,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,POLCO,3.0,0.0,0.0,3,vk,
1252,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,POOLE,6.0,0.0,0.0,6,vk,
1253,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,SETA,1.0,0.0,0.0,1,vk,
1254,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,SEVEV,1.0,0.0,0.0,1,vk,
1255,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
1256,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1257,,46,charred,31 depth 0.50-0.60,-,DanaBunar2,Sa/Fr,TRMOD,5.0,0.0,0.0,5,vk,
1258,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1259,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,CHALB,4.0,0.0,0.0,4,vk,
1260,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,HODIV,1.0,0.0,0.0,1,vk,
1261,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1262,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,RUME,1.0,0.0,0.0,1,vk,
1263,,46,charred,32 depth 0.60-0.70,-,DanaBunar2,Sa/Fr,TRMOD,1.0,0.0,0.0,1,vk,
1264,,46,charred,33 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1265,,46,charred,33 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1266,,46,charred,33 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,POACE,1.0,0.0,0.0,1,vk,
1267,,46,charred,34 depth 0.40-0.50,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1268,,46,charred,34 depth 0.40-0.50,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1269,,46,mineralised,34 depth 0.40-0.50,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1270,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,3.0,0.0,0.0,3,vk,
1271,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1272,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1273,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,HODIV,3.0,0.0,0.0,3,vk,
1274,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,LABIA,1.0,0.0,0.0,1,vk,
1275,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,PAMIL,1.0,0.0,0.0,1,vk,
1276,,46,charred,35 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRIT,1.0,0.0,0.0,1,vk,
1277,,47,charred,49 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1278,,47,charred,50 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1279,,47,charred,50 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1280,,55,charred,54 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1281,,55,charred,54 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1282,,55,charred,54 depth 1.00-1.10,-,DanaBunar2,Knos,INDET,1.0,0.0,0.0,1,vk,
1283,,55,mineralised,54 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,mi,
1284,,55,charred,54 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,TRIF,1.0,0.0,0.0,1,vk,
1285,,55,charred,55 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1286,,55,charred,55 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,INDET,1.0,0.0,0.0,1,vk,
1287,,55,charred,55 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1288,,55,charred,55 depth 1.00-1.10,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1289,,55,charred,55 depth 1.00-1.10,-,DanaBunar2,Sa/Fr,TRMOD,1.0,0.0,0.0,1,vk,
1290,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,4.0,0.0,0.0,4,vk,
1291,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,PAMIL,11.0,0.0,0.0,11,vk,
1292,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,POLCO,1.0,0.0,0.0,1,vk,
1293,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRIF,20.0,0.0,0.0,20,vk,
1294,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
1295,,58,charred,23 depth 0.10-0.20,-,DanaBunar2,HSB,TRMOD,3.0,0.0,0.0,3,vk,
1296,,58,charred,24 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1297,,58,charred,24 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CHALB,1.0,0.0,0.0,1,vk,
1298,,58,charred,24 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,GALI,1.0,0.0,0.0,1,vk,
1299,,58,charred,24 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRIF,3.0,0.0,0.0,3,vk,
1300,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CEREA,8.0,0.0,0.0,8,vk,
1301,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1302,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,HODIV,2.0,0.0,0.0,2,vk,
1303,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,PAMIL,3.0,0.0,0.0,3,vk,
1304,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,TRIF,19.0,0.0,0.0,19,vk,
1305,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOC,1.0,0.0,0.0,1,vk,
1306,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,Sa/Fr,TRMOC,2.0,0.0,0.0,2,vk,
1307,,58,charred,25 depth 0.00-0.10,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1308,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,4.0,0.0,0.0,4,vk,
1309,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1310,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,PAMIL,4.0,0.0,0.0,4,vk,
1311,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRIF,16.0,0.0,0.0,16,vk,
1312,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,TRMOC,1.0,0.0,0.0,1,vk,
1313,,58,charred,26 depth 0.10-0.20,-,DanaBunar2,HSB,TRMOD,6.0,0.0,0.0,6,vk,
1314,,58,charred,27 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1315,,58,charred,27 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,PAMIL,3.0,0.0,0.0,3,vk,
1316,,58,charred,27 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRIF,8.0,0.0,0.0,8,vk,
1317,,58,charred,27 depth 0.30-0.40,-,DanaBunar2,Sa/Fr,TRMOC,2.0,0.0,0.0,2,vk,
1318,,58,charred,27 depth 0.30-0.40,-,DanaBunar2,HSB,TRMOD,1.0,0.0,0.0,1,vk,
1319,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,LACIS,1.0,0.0,0.0,1,vk,
1320,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,PAMIL,4.0,0.0,0.0,4,vk,
1321,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRDIC,2.0,0.0,0.0,2,vk,
1322,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRIF,38.0,0.0,0.0,38,vk,
1323,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRMOC,8.0,0.0,0.0,8,vk,
1324,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,HSB,TRMOD,9.0,0.0,0.0,9,vk,
1325,,58,charred,28 depth 0.20-0.30,-,DanaBunar2,Sa/Fr,TRMOD,14.0,0.0,0.0,14,vk,
1326,,64,charred,11 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CEREA,3.0,0.0,0.0,3,vk,
1327,,64,charred,11 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1328,,64,mineralised,11 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,INDET,3.0,0.0,0.0,3,mi,
1329,,64,charred,11 depth 0.10-0.20,-,DanaBunar2,Sa/Fr,LECUL,1.0,0.0,0.0,1,vk,
1330,,64,charred,12 depth 0.36-0.46,-,DanaBunar2,Sa/Fr,BROM,3.0,0.0,0.0,3,vk,
1331,,64,charred,12 depth 0.36-0.46,-,DanaBunar2,Sa/Fr,CEREA,1.0,0.0,0.0,1,vk,
1332,,64,charred,12 depth 0.36-0.46,-,DanaBunar2,Sa/Fr,CHALB,1.0,0.0,0.0,1,vk,
1333,,64,charred,12 depth 0.36-0.46,-,DanaBunar2,HSB,TRMOD,2.0,0.0,0.0,2,vk,
1334,,64,charred,13 depth 0.26-0.36,-,DanaBunar2,Sa/Fr,CEREA,2.0,0.0,0.0,2,vk,
1335,,64,charred,13 depth 0.26-0.36,-,DanaBunar2,Sa/Fr,FABAC,1.0,0.0,0.0,1,vk,
1336,,64,charred,13 depth 0.26-0.36,-,DanaBunar2,Sa/Fr,HODIV,1.0,0.0,0.0,1,vk,
1337,,64,charred,13 depth 0.26-0.36,-,DanaBunar2,Sa/Fr,RUME,1.0,0.0,0.0,1,vk,
1338,,64,charred,13 depth 0.26-0.36,-,DanaBunar2,Sa/Fr,TRIF,1.0,0.0,0.0,1,vk,
1339,,64,charred,16 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,BROM,1.0,0.0,0.0,1,vk,
1340,,64,charred,16 depth 0.48-0.58,-,DanaBunar2,Sa/Fr,CHALB,2.0,0.0,0.0,2,vk,
1341,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,CEREA,22.0,,,22,vk,
1342,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1343,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,INDET,6.0,,,6,vk,
1344,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,LACIS,3.0,,,3,vk,
1345,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1346,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1347,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1348,,2709_fond,charred,Isw 2013/32,-,Iswid,Veget,POACE,9.0,,,9,vk,
1349,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,POLAP,2.0,,,2,vk,
1350,,2709_fond,charred,Isw 2013/32,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1351,,2905 fond,charred,Isw 2013/26,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1352,,2905 fond,mineralised,Isw 2013/26,-,Iswid,Gr,INDET,100.0,,,100,mi,X
1353,,2905 fond,charred,Isw 2013/26,-,Iswid,Sa/Fr,INDET,5.0,,,5,vk,
1354,,2905 fond,charred,Isw 2013/26,-,Iswid,Sa/Fr,LOLI,3.0,,,3,vk,
1355,,2905 fond,charred,Isw 2013/26,-,Iswid,Sa/Fr,PHAL,4.0,,,4,vk,
1356,,2905 fond,charred,Isw 2013/26,-,Iswid,Veget,POACE,9.0,,,9,vk,
1357,,2905 fond,charred,Isw 2013/26,-,Iswid,Sa/Fr,Polypo,2.0,,,2,vk,
1358,,2913 fond,mineralised,Isw 2013/33,-,Iswid,Gr,CEREA,,1000.0,,1000,mi,X
1359,,2913 fond,charred,Isw 2013/33,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1360,,2913 fond,mineralised,Isw 2013/33,-,Iswid,Sa/Fr,HELE,2.0,,,2,mi,
1361,,2913 fond,charred,Isw 2013/33,-,Iswid,Ho,INDET,,2.0,,2,vk,
1362,,2913 fond,mineralised,Isw 2013/33,-,Iswid,Kopr,INDET,,10.0,,10,mi,X
1363,,2913 fond,mineralised,Isw 2013/33,-,Iswid,Sa/Fr,INDET,7.0,,,7,mi,
1364,,2913 fond,mineralised,Isw 2013/33,-,Iswid,sonst,INDET,,100.0,,100,mi,X
1365,,2913 fond,charred,Isw 2013/33,-,Iswid,Veget,INDET,,2.0,,2,vk,X
1366,,2913 fond,charred,Isw 2013/33,-,Iswid,Sa/Fr,LOLI,1.0,,,1,vk,
1367,,2913 fond,charred,Isw 2013/33,-,Iswid,Sa/Fr,Phami,4.0,,,4,vk,
1368,,2913 fond,charred,Isw 2013/33,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1369,,2913 fond,charred,Isw 2013/33,-,Iswid,Veget,POACE,,4.0,,4,vk,X
1370,,2913 fond,charred,Isw 2013/33,-,Iswid,Sa/Fr,POLPE,1.0,,,1,vk,
1371,,2913 fond,charred,Isw 2013/33,-,Iswid,HSB,TRDIC,5.0,,,5,vk,
1372,,foyer 2174,charred,Isw 2013/15,-,Iswid,Ho,ACAC,,1.0,,1,vk,
1373,,foyer 2174,charred,Isw 2013/15,-,Iswid,Veget,ANGMO,,2.0,,2,vk,
1374,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,ASTER,1.0,,,1,vk,
1375,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1376,,foyer 2174,charred,Isw 2013/15,-,Iswid,Rhi,CYPE,,4.0,,4,vk,
1377,,foyer 2174,charred,Isw 2013/15,-,Iswid,Veget,CYPER,,3.0,,3,vk,
1378,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,HOVUL,4.0,,,4,vk,
1379,,foyer 2174,charred,Isw 2013/15,-,Iswid,Ho,INDET,,3.0,,3,vk,
1380,,foyer 2174,charred,Isw 2013/15,A,Iswid,Sa/Fr,LOTEM,19.0,,,19,vk,
1381,,foyer 2174,charred,Isw 2013/15,A,Iswid,Sa/Fr,Phami,7.0,,,7,vk,
1382,,foyer 2174,charred,Isw 2013/15,-,Iswid,Veget,PHRA,,3.0,,3,vk,
1383,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1384,,foyer 2174,charred,Isw 2013/15,-,Iswid,Veget,POACE,,7.0,,7,vk,
1385,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,POLPE,53.0,,,53,vk,
1386,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,Rucrden,13.0,,,13,vk,
1387,,foyer 2174,mineralised,Isw 2013/15,-,Iswid,Sa/Fr,RUME,2.0,,,2,mi,
1388,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,SETA,1.0,,,1,vk,
1389,,foyer 2174,charred,Isw 2013/15,-,Iswid,Sa/Fr,SOLAN,1.0,,,1,vk,
1390,,foyer 2174,charred,Isw 2013/15,-,Iswid,Ho,TAMA,,2.0,,2,vk,
1391,,foyer 2174,charred,Isw 2013/15,-,Iswid,HSB,TRDIC,24.0,,,24,vk,
1392,,US 10503,charred,Isw 2013/8,-,Iswid,Rhi,ANGMO,,13.0,,13,vk,X
1393,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,CEREA,7.0,,,7,vk,
1394,,US 10503,mineralised,Isw 2013/8,-,Iswid,Sa/Fr,CUMEL,8.0,,,8,mi,
1395,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,CUMEL,3.0,,,3,vk,
1396,,US 10503,charred,Isw 2013/8,-,Iswid,Spi,HOVUL,6.0,,,6,vk,
1397,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,HOVUS,4.0,,,4,vk,
1398,,US 10503,others,Isw 2013/8,-,Iswid,Knoz,INDET,,1.0,,1,so,
1399,,US 10503,mineralised,Isw 2013/8,-,Iswid,unbek.,INDET,,100.0,,100,mi,X
1400,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,LOLI,4.0,,,4,vk,
1401,,US 10503,charred,Isw 2013/8,A,Iswid,Sa/Fr,LOTEM,16.0,,,16,vk,
1402,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,Phami,11.0,,,11,vk,
1403,,US 10503,charred,Isw 2013/8,-,Iswid,Veget,POACE,,4.0,,4,vk,X
1404,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,POLPE,1.0,,,1,vk,
1405,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,RUME,7.0,,,7,vk,
1406,,US 10503,charred,Isw 2013/8,-,Iswid,HSB,TRDIC,28.0,,,28,vk,
1407,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,TRDIC,12.0,,,12,vk,
1408,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1409,,US 10503,charred,Isw 2013/8,-,Iswid,Sa/Fr,VICKF,6.0,,,6,vk,
1410,,US 10521,charred,Isw 2013/20,-,Iswid,Ho,ACAC,,2.0,,2,vk,X
1411,,US 10521,charred,Isw 2013/20,-,Iswid,Veget,ANGMO,5.0,,,5,vk,
1412,,US 10521,mineralised,Isw 2013/20,-,Iswid,Gr,CEREA,,100.0,,100,mi,X
1413,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,CEREA,14.0,,,14,vk,
1414,,US 10521,charred,Isw 2013/20,-,Iswid,Rhi,CYPE,,9.0,,9,vk,X
1415,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,CYPER,2.0,,,2,vk,
1416,,US 10521,charred,Isw 2013/20,-,Iswid,Veget,CYPER,,11.0,,11,vk,
1417,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1418,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,HELE,2.0,,,2,vk,
1419,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,HOVUL,8.0,,,8,vk,
1420,,US 10521,charred,Isw 2013/20,-,Iswid,BGF,INDET,,2.0,,2,vk,X
1421,,US 10521,charred,Isw 2013/20,-,Iswid,Ho,INDET,,3.0,,3,vk,X
1422,,US 10521,mineralised,Isw 2013/20,-,Iswid,Sa/Fr,INDET,9.0,,,9,mi,
1423,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,INDET,4.0,,,4,vk,
1424,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,LahVi,5.0,,,5,vk,
1425,,US 10521,charred,Isw 2013/20,A,Iswid,Sa/Fr,LOTEM,16.0,,,16,vk,
1426,,US 10521,charred,Isw 2013/20,A,Iswid,Sa/Fr,Phami,11.0,,,11,vk,
1427,,US 10521,charred,Isw 2013/20,-,Iswid,Veget,POACE,,8.0,,8,vk,
1428,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,RUME,15.0,,,15,vk,
1429,,US 10521,charred,Isw 2013/20,-,Iswid,Ho,TAMA,,5.0,,5,vk,X
1430,,US 10521,charred,Isw 2013/20,-,Iswid,HSB,TRDIC,13.0,,,13,vk,
1431,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,TRDIC,3.0,,,3,vk,
1432,,US 10521,charred,Isw 2013/20,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1433,,US 10521,charred,Isw 2013/20,G,Iswid,Sa/Fr,VIVIN,1.0,,,1,vk,
1434,,US 10534,charred,Isw 2013/21,-,Iswid,Sa/Fr,CEREA,16.0,,,16,vk,
1435,,US 10534,charred,Isw 2013/21,A,Iswid,Rhi,CYROT,,8.0,,8,vk,
1436,,US 10534,charred,Isw 2013/21,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1437,,US 10534,charred,Isw 2013/21,-,Iswid,Sa/Fr,HOVUL,5.0,,,5,vk,
1438,,US 10534,charred,Isw 2013/21,A,Iswid,Sa/Fr,LOTEM,18.0,,,18,vk,
1439,,US 10534,charred,Isw 2013/21,A,Iswid,Sa/Fr,Phami,17.0,,,17,vk,
1440,,US 10534,charred,Isw 2013/21,-,Iswid,Veget,POACE,,10.0,,10,vk,
1441,,US 10534,charred,Isw 2013/21,-,Iswid,Sa/Fr,RUME,15.0,,,15,vk,
1442,,US 10534,charred,Isw 2013/21,A,Iswid,Sa/Fr,TRDIC,3.0,,,3,vk,
1443,,US 10534,charred,Isw 2013/21,-,Iswid,Sa/Fr,VICI,1.0,,,1,vk,
1444,,US 10610,charred,Isw 2013/25,-,Iswid,Sa/Fr,BROM,2.0,,,2,vk,
1445,,US 10610,charred,Isw 2013/25,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1446,,US 10610,mineralised,Isw 2013/25,-,Iswid,Sa/Fr,INDET,100.0,,,100,mi,X
1447,,US 10610,charred,Isw 2013/25,-,Iswid,Sa/Fr,INDET,5.0,,,5,vk,
1448,,US 10610,charred,Isw 2013/25,-,Iswid,Veget,POACE,4.0,,,4,vk,
1449,,US 10610,charred,Isw 2013/25,-,Iswid,HSB,TRDIC,2.0,,,2,vk,
1450,,US 11004,charred,Isw 2013/22,-,Iswid,Veget,ANGMO,14.0,,,14,vk,
