system_id,result_id,Befu,PCODE,ProbNr,ProjektNr,RTyp,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,cf,geschätzt,method_indicator,method_type
7009,,US 9519,HOVUL,Isw 2013/11,Iswid,Sa/Fr,37.0,,,37,vk,-,,,"ORG0,5"
7010,,US 9519,INDET,Isw 2013/11,Iswid,Kopr,,10.0,,10,mi,-,X,,"ORG0,5"
7011,,US 9519,INDET,Isw 2013/11,Iswid,Sa/Fr,17.0,,,17,mi,-,,,"ORG0,5"
7012,,US 9519,ISOL,Isw 2013/11,Iswid,Sa/Fr,22.0,,,22,vk,-,,,"ORG0,5"
7013,,US 9519,LAHIR,Isw 2013/11,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7014,,US 9519,LahVi,Isw 2013/11,Iswid,Sa/Fr,43.0,,,43,vk,-,,,"ORG0,5"
7015,,US 9519,LOTEM,Isw 2013/11,Iswid,Sa/Fr,331.0,,,331,vk,A,,,"ORG0,5"
7016,,US 9519,Phami,Isw 2013/11,Iswid,Sa/Fr,146.0,,,146,vk,A,,,"ORG0,5"
7017,,US 9519,PHRA,Isw 2013/11,Iswid,Veget,,5.0,,5,vk,-,,,"ORG0,5"
7018,,US 9519,PISAT,Isw 2013/11,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7019,,US 9519,POACE,Isw 2013/11,Iswid,Veget,,17.0,,17,vk,-,X,,"ORG0,5"
7020,,US 9519,POLPE,Isw 2013/11,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7021,,US 9519,RUME,Isw 2013/11,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7022,,US 9519,TRDIC,Isw 2013/11,Iswid,HSB,9.0,,,9,vk,-,,,"ORG0,5"
7023,,US 9519,TRDIC,Isw 2013/11,Iswid,Sa/Fr,6.0,,,6,vk,-,,,"ORG0,5"
7024,,US 9519,TRIF,Isw 2013/11,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7025,,US 9519,VICKF,Isw 2013/11,Iswid,Sa/Fr,6.0,,,6,vk,-,,,"ORG0,5"
7026,,US 9859/9860,CAPP,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,G,,,"ORG0,5"
7027,,US 9859/9860,CEREA,Isw 2013/16,Iswid,Sa/Fr,13.0,,,13,vk,-,,,"ORG0,5"
7028,,US 9859/9860,CYPER,Isw 2013/16,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"ORG0,5"
7029,,US 9859/9860,CYPER,Isw 2013/16,Iswid,Veget,,3.0,,3,vk,-,,,"ORG0,5"
7030,,US 9859/9860,ECHSE,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7031,,US 9859/9860,FABAK,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7032,,US 9859/9860,Ficus,Isw 2013/16,Iswid,Ho,,2.0,,2,vk,-,,,"ORG0,5"
7033,,US 9859/9860,Fisyc,Isw 2013/16,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7034,,US 9859/9860,GYMNO,Isw 2013/16,Iswid,Ho,,2.0,,2,vk,-,,,"ORG0,5"
7035,,US 9859/9860,HELE,Isw 2013/16,Iswid,Sa/Fr,4.0,,,4,mi,-,,,"ORG0,5"
7036,,US 9859/9860,HELE,Isw 2013/16,Iswid,Sa/Fr,6.0,,,6,vk,-,,,"ORG0,5"
7037,,US 9859/9860,HOVUL,Isw 2013/16,Iswid,Sa/Fr,19.0,,,19,vk,-,,,"ORG0,5"
7038,,US 9859/9860,HOVUL,Isw 2013/16,Iswid,Spi,2.0,,,2,vk,-,,,"ORG0,5"
7039,,US 9859/9860,HOVUS,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7040,,US 9859/9860,INDET,Isw 2013/16,Iswid,Ho,,5.0,,5,vk,-,,,"ORG0,5"
7041,,US 9859/9860,INDET,Isw 2013/16,Iswid,Sa/Fr,8.0,,,8,mi,-,,,"ORG0,5"
7042,,US 9859/9860,INDET,Isw 2013/16,Iswid,Veget,,15.0,,15,vk,-,,,"ORG0,5"
7043,,US 9859/9860,ISOL,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7044,,US 9859/9860,LahVi,Isw 2013/16,Iswid,Sa/Fr,18.0,,,18,vk,-,,,"ORG0,5"
7045,,US 9859/9860,LOTEM,Isw 2013/16,Iswid,Sa/Fr,31.0,,,31,vk,A,,,"ORG0,5"
7046,,US 9859/9860,Oryzm,Isw 2013/16,Iswid,Sa/Fr,7.0,,,7,vk,-,,,"ORG0,5"
7047,,US 9859/9860,Phami,Isw 2013/16,Iswid,Sa/Fr,43.0,,,43,vk,-,,,"ORG0,5"
7048,,US 9859/9860,POACE,Isw 2013/16,Iswid,Veget,,6.0,,6,vk,-,,,"ORG0,5"
7049,,US 9859/9860,POLPE,Isw 2013/16,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7050,,US 9859/9860,PULI,Isw 2013/16,Iswid,Sa/Fr,4.0,,,4,vk,-,,,"ORG0,5"
7051,,US 9859/9860,Rucrden,Isw 2013/16,Iswid,Sa/Fr,19.0,,,19,vk,-,,,"ORG0,5"
7052,,US 9859/9860,SETA,Isw 2013/16,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"ORG0,5"
7053,,US 9859/9860,TAMA,Isw 2013/16,Iswid,Ho,,3.0,,3,vk,-,,,"ORG0,5"
7054,,US 9859/9860,TRDIC,Isw 2013/16,Iswid,HSB,27.0,,,27,vk,-,,,"ORG0,5"
7055,,US 9859/9860,TRDIC,Isw 2013/16,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7056,,US 9859/9860,TRIF,Isw 2013/16,Iswid,Sa/Fr,4.0,,,4,vk,-,,,"ORG0,5"
7057,,US 9859/9860,VIHIT,Isw 2013/16,Iswid,Sa/Fr,4.0,,,4,vk,-,,,"ORG0,5"
7058,,US 9859/9860,VIVIN,Isw 2013/16,Iswid,Sa/Fr,1.0,,,1,vk,G,,,"ORG0,5"
7059,,US 9870_foyer2163,CEREA,1,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7060,,US 9870_foyer2163,CYPER,1,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7061,,US 9870_foyer2163,CYPER,1,Iswid,Veget,,5.0,,5,vk,-,,,"ORG0,5"
7062,,US 9870_foyer2163,CYROT,1,Iswid,Rhi,,6.0,,6,vk,A,,,"ORG0,5"
7063,,US 9870_foyer2163,INDET,1,Iswid,Fisch,,1.0,,1,so,-,,,"ORG0,5"
7064,,US 9870_foyer2163,INDET,1,Iswid,Knoz,,1.0,,1,so,-,X,,"ORG0,5"
7065,,US 9870_foyer2163,INDET,1,Iswid,Kopr,,1000.0,,1000,mi,-,X,,"ORG0,5"
7066,,US 9870_foyer2163,INDET,1,Iswid,Moll,,10.0,,10,so,-,X,,"ORG0,5"
7067,,US 9870_foyer2163,LOTEM,1,Iswid,Sa/Fr,5.0,,,5,vk,A,,,"ORG0,5"
7068,,US 9870_foyer2163,Phami,1,Iswid,Sa/Fr,2.0,,,2,vk,A,,,"ORG0,5"
7069,,US 9870_foyer2163,PISAT,1,Iswid,Sa/Fr,1.0,,,1,vk,G,,,"ORG0,5"
7070,,US 9870_foyer2163,POACE,1,Iswid,Veget,,3.0,,3,vk,-,,,"ORG0,5"
7071,,US 9870_foyer2163,RUME,1,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"ORG0,5"
7072,,US 9870_foyer2163,TRDIC,1,Iswid,HSB,6.0,,,6,vk,-,,,"ORG0,5"
7073,,US 9870_foyer2163,VIVIN,1,Iswid,Sa/Fr,1.0,,,1,vk,G,,,"ORG0,5"
7074,,US 9880_foyer 2166,APIAC,Isw 2013/19,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7075,,US 9880_foyer 2166,BOLB,Isw 2013/19,Iswid,Sa/Fr,1.0,,,1,vk,G,,,"ORG0,5"
7076,,US 9880_foyer 2166,CAPP,Isw 2013/19,Iswid,Sa/Fr,1.0,,,1,vk,G,,,"ORG0,5"
7077,,US 9880_foyer 2166,CEREA,Isw 2013/19,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"ORG0,5"
7078,,US 9880_foyer 2166,Ficus,Isw 2013/19,Iswid,Ho,1.0,,,1,vk,-,,,"ORG0,5"
7079,,US 9880_foyer 2166,GYMNO,Isw 2013/19,Iswid,Ho,4.0,,,4,vk,-,,,"ORG0,5"
7080,,US 9880_foyer 2166,HELE,Isw 2013/19,Iswid,Sa/Fr,3.0,,,3,mi,-,,,"ORG0,5"
7081,,US 9880_foyer 2166,HOVUL,Isw 2013/19,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7082,,US 9880_foyer 2166,INDET,Isw 2013/19,Iswid,Ho,8.0,,,8,vk,-,,,"ORG0,5"
7083,,US 9880_foyer 2166,INDET,Isw 2013/19,Iswid,Sa/Fr,2.0,,,2,mi,-,,,"ORG0,5"
7084,,US 9880_foyer 2166,ISOL,Isw 2013/19,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"ORG0,5"
7085,,US 9880_foyer 2166,LOTEM,Isw 2013/19,Iswid,Sa/Fr,11.0,,,11,vk,A,,,"ORG0,5"
7086,,US 9880_foyer 2166,Phami,Isw 2013/19,Iswid,Sa/Fr,42.0,,,42,vk,-,,,"ORG0,5"
7087,,US 9880_foyer 2166,PULI,Isw 2013/19,Iswid,Sa/Fr,3.0,,,3,vk,G,,,"ORG0,5"
7088,,US 9880_foyer 2166,RUME,Isw 2013/19,Iswid,Sa/Fr,5.0,,,5,vk,-,,,"ORG0,5"
7089,,US 9880_foyer 2166,TAMA,Isw 2013/19,Iswid,Ho,2.0,,,2,vk,-,,,"ORG0,5"
7090,,US 9880_foyer 2166,TRDIC,Isw 2013/19,Iswid,HSB,21.0,,,21,vk,-,,,"ORG0,5"
7091,,US 9880_foyer 2166,TRIF,Isw 2013/19,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"ORG0,5"
7092,,US 9880_foyer 2166,VITI,Isw 2013/19,Iswid,Ho,1.0,,,1,vk,-,,,"ORG0,5"
7093,,P16,AECYN,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7094,,P16,ALNU,18_0025_0003,18_0025,Ho,14.0,0.0,0.0,14,sf,-,,nein,"ORG0,25"
7095,,P16,APIAC,18_0025_0003,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7096,,P16,ATRI,18_0025_0003,18_0025,Sa/Fr,40.0,0.0,0.0,40,sf,-,,nein,"ORG0,25"
7097,,P16,CERA,18_0025_0003,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7098,,P16,CHALB,18_0025_0003,18_0025,Sa/Fr,30.0,0.0,0.0,30,sf,-,,nein,"ORG0,25"
7099,,P16,FRVES,18_0025_0003,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7100,,P16,GAIS,18_0025_0003,18_0025,Sa/Fr,9.0,0.0,0.0,9,sf,-,,nein,"ORG0,25"
7101,,P16,GLHEH,18_0025_0003,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7102,,P16,HELE,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7103,,P16,PLMAJ,18_0025_0003,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7104,,P16,POAVI,18_0025_0003,18_0025,Sa/Fr,33.0,0.0,0.0,33,sf,-,,nein,"ORG0,25"
7105,,P16,POLCO,18_0025_0003,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7106,,P16,POLPE,18_0025_0003,18_0025,Sa/Fr,19.0,0.0,0.0,19,sf,-,,nein,"ORG0,25"
7107,,P16,PRPAD,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7108,,P16,RANU,18_0025_0003,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7109,,P16,RUIDA,18_0025_0003,18_0025,Sa/Fr,6.0,0.0,0.0,6,sf,-,,nein,"ORG0,25"
7110,,P16,SILE,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7111,,P16,SOLA,18_0025_0003,18_0025,Sa/Fr,9.0,0.0,0.0,9,sf,-,,nein,"ORG0,25"
7112,,P16,SPARV,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7113,,P16,STGRA,18_0025_0003,18_0025,Sa/Fr,6.0,0.0,0.0,6,sf,-,,nein,"ORG0,25"
7114,,P16,STMES,18_0025_0003,18_0025,Sa/Fr,19.0,0.0,0.0,19,sf,-,,nein,"ORG0,25"
7115,,P16,TOJAP,18_0025_0003,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7116,,P16,URDIO,18_0025_0003,18_0025,Sa/Fr,9.0,0.0,0.0,9,sf,-,,nein,"ORG0,25"
7117,,P18,AECYN,18_0025_0004,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7118,,P18,ALGLI,18_0025_0004,18_0025,Sa/Fr,100.0,0.0,0.0,100,sf,-,,nein,"ORG0,25"
7119,,P18,ATRI,18_0025_0004,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7120,,P18,BITRI,18_0025_0004,18_0025,Sa/Fr,19.0,0.0,0.0,19,sf,-,,nein,"ORG0,25"
7121,,P18,CHALB,18_0025_0004,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7122,,P18,COAVE,18_0025_0004,18_0025,Sa/Fr,5.0,0.0,0.0,5,sf,-,,nein,"ORG0,25"
7123,,P18,FIULM,18_0025_0004,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7124,,P18,GAIS,18_0025_0004,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7125,,P18,HULUP,18_0025_0004,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7126,,P18,POLCO,18_0025_0004,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7127,,P18,POLPE,18_0025_0004,18_0025,Sa/Fr,32.0,0.0,0.0,32,sf,-,,nein,"ORG0,25"
7128,,P18,RAFIC,18_0025_0004,18_0025,Zwi,1.0,0.0,0.0,1,sf,A,,nein,"ORG0,25"
7129,,P18,RANU,18_0025_0004,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7130,,P18,RUIDA,18_0025_0004,18_0025,Sa/Fr,10.0,0.0,0.0,10,sf,-,,nein,"ORG0,25"
7131,,P18,SCSIL,18_0025_0004,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7132,,P18,SIDIO,18_0025_0004,18_0025,Sa/Fr,19.0,0.0,0.0,19,sf,-,,nein,"ORG0,25"
7133,,P18,STAC,18_0025_0004,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,G,,nein,"ORG0,25"
7134,,P18,STEL,18_0025_0004,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7135,,P18,URDIO,18_0025_0004,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7136,,P20,ALGLI,18_0025_0005,18_0025,Sa/Fr,6.0,0.0,0.0,6,sf,-,,nein,"ORG0,25"
7137,,P20,APIAC,18_0025_0005,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7138,,P20,ATRI,18_0025_0005,18_0025,Sa/Fr,13.0,0.0,0.0,13,sf,-,,nein,"ORG0,25"
7139,,P20,CARE,18_0025_0005,18_0025,Sa/Fr,5.0,0.0,0.0,5,sf,-,,nein,"ORG0,25"
7140,,P20,CHALB,18_0025_0005,18_0025,Sa/Fr,30.0,0.0,0.0,30,sf,-,,nein,"ORG0,25"
7141,,P20,GAIS,18_0025_0005,18_0025,Sa/Fr,26.0,0.0,0.0,26,sf,-,,nein,"ORG0,25"
7142,,P20,GLHEH,18_0025_0005,18_0025,Sa/Fr,8.0,0.0,0.0,8,sf,-,,nein,"ORG0,25"
7143,,P20,INDET,18_0025_0005,18_0025,Sa/Fr,18.0,0.0,0.0,18,sf,-,,nein,"ORG0,25"
7144,,P20,POAVI,18_0025_0005,18_0025,Sa/Fr,8.0,0.0,0.0,8,sf,-,,nein,"ORG0,25"
7145,,P20,POLCO,18_0025_0005,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7146,,P20,POLPE,18_0025_0005,18_0025,Sa/Fr,47.0,0.0,0.0,47,sf,-,,nein,"ORG0,25"
7147,,P20,RANU,18_0025_0005,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7148,,P20,RUIDA,18_0025_0005,18_0025,Sa/Fr,19.0,0.0,0.0,19,sf,-,,nein,"ORG0,25"
7149,,P20,SCSIL,18_0025_0005,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7150,,P20,SIDIO,18_0025_0005,18_0025,Sa/Fr,10.0,0.0,0.0,10,sf,-,,nein,"ORG0,25"
7151,,P20,SOLA,18_0025_0005,18_0025,Sa/Fr,12.0,0.0,0.0,12,sf,-,,nein,"ORG0,25"
7152,,P20,SPAR,18_0025_0005,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7153,,P20,STGRA,18_0025_0005,18_0025,Sa/Fr,37.0,0.0,0.0,37,sf,-,,nein,"ORG0,25"
7154,,P20,STMES,18_0025_0005,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7155,,P20,TOJAP,18_0025_0005,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7156,,P5,ALNU,18_0025_0001,18_0025,Ho,2.0,0.0,0.0,2,vk,-,,nein,"ORG0,25"
7157,,P5,ATRI,18_0025_0001,18_0025,Sa/Fr,20.0,0.0,0.0,20,sf,-,,nein,"ORG0,25"
7158,,P5,BETU,18_0025_0001,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7159,,P5,BITRI,18_0025_0001,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7160,,P5,CHALB,18_0025_0001,18_0025,Sa/Fr,40.0,0.0,0.0,40,sf,-,,nein,"ORG0,25"
7161,,P5,COAVE,18_0025_0001,18_0025,Sa/Fr,100.0,0.0,0.0,100,sf,-,,nein,"ORG0,25"
7162,,P5,FRAX,18_0025_0001,18_0025,Ho,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7163,,P5,GAIS,18_0025_0001,18_0025,Sa/Fr,8.0,0.0,0.0,8,sf,-,,nein,"ORG0,25"
7164,,P5,HELE,18_0025_0001,18_0025,Sa/Fr,5.0,0.0,0.0,5,sf,-,,nein,"ORG0,25"
7165,,P5,INDET,18_0025_0001,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7166,,P5,PINU,18_0025_0001,18_0025,Ho,3.0,0.0,0.0,3,vk,-,,nein,"ORG0,25"
7167,,P5,PLMAJ,18_0025_0001,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7168,,P5,POAVI,18_0025_0001,18_0025,Sa/Fr,5.0,0.0,0.0,5,sf,-,,nein,"ORG0,25"
7169,,P5,POLCO,18_0025_0001,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7170,,P5,POLPE,18_0025_0001,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7171,,P5,PRUN,18_0025_0001,18_0025,Ho,1.0,0.0,0.0,1,vk,G,,nein,"ORG0,25"
7172,,P5,RANU,18_0025_0001,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7173,,P5,RUIDA,18_0025_0001,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7174,,P5,SOLA,18_0025_0001,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7175,,P5,STMES,18_0025_0001,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7176,,P6,ALGLI,18_0025_0002,18_0025,Sa/Fr,4.0,0.0,0.0,4,sf,-,,nein,"ORG0,25"
7177,,P6,ALNU,18_0025_0002,18_0025,Ho,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7178,,P6,APIAC,18_0025_0002,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7179,,P6,ATRI,18_0025_0002,18_0025,Sa/Fr,8.0,0.0,0.0,8,sf,-,,nein,"ORG0,25"
7180,,P6,BITRI,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7181,,P6,CARE,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7182,,P6,CHALB,18_0025_0002,18_0025,Sa/Fr,11.0,0.0,0.0,11,sf,-,,nein,"ORG0,25"
7183,,P6,GAIS,18_0025_0002,18_0025,Sa/Fr,5.0,0.0,0.0,5,sf,-,,nein,"ORG0,25"
7184,,P6,GLHEH,18_0025_0002,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7185,,P6,HELE,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7186,,P6,POLCO,18_0025_0002,18_0025,Sa/Fr,3.0,0.0,0.0,3,sf,-,,nein,"ORG0,25"
7187,,P6,POLPE,18_0025_0002,18_0025,Sa/Fr,10.0,0.0,0.0,10,sf,-,,nein,"ORG0,25"
7188,,P6,PRPAD,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7189,,P6,RANU,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7190,,P6,RUCRI,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7191,,P6,RUIDA,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7192,,P6,SIDIO,18_0025_0002,18_0025,Sa/Fr,1.0,0.0,0.0,1,sf,-,,nein,"ORG0,25"
7193,,P6,SOLA,18_0025_0002,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7194,,P6,STGRA,18_0025_0002,18_0025,Sa/Fr,2.0,0.0,0.0,2,sf,-,,nein,"ORG0,25"
7195,,P6,URDIO,18_0025_0002,18_0025,Sa/Fr,6.0,0.0,0.0,6,sf,-,,nein,"ORG0,25"
7196,,A11148,AVSAT,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7197,,A11148,CARE,19_0013_0013,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,nein,"ORG0,25"
7198,,A11148,CEREA,19_0013_0013,19_0013,Sa/Fr,10.0,0.0,0.0,10,vk,-,,nein,"ORG0,25"
7199,,A11148,CHALB,19_0013_0013,19_0013,Sa/Fr,48.0,0.0,0.0,48,vk,-,,nein,"ORG0,25"
7200,,A11148,GASPU,19_0013_0013,19_0013,Sa/Fr,10.0,0.0,0.0,10,vk,-,,nein,"ORG0,25"
7201,,A11148,HODIV,19_0013_0013,19_0013,Sa/Fr,5.0,0.0,0.0,5,vk,-,,nein,"ORG0,25"
7202,,A11148,HODVN,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7203,,A11148,HODVS,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7204,,A11148,INDET,19_0013_0013,19_0013,Sa/Fr,30.0,0.0,0.0,30,vk,-,,nein,"ORG0,25"
7205,,A11148,LAMI,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7206,,A11148,POLAP,19_0013_0013,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,nein,"ORG0,25"
7207,,A11148,POLCO,19_0013_0013,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,nein,"ORG0,25"
7208,,A11148,SILE,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7209,,A11148,SPARV,19_0013_0013,19_0013,Sa/Fr,34.0,0.0,0.0,34,vk,-,,nein,"ORG0,25"
7210,,A11148,STGRA,19_0013_0013,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7211,,A11148,STMES,19_0013_0013,19_0013,Sa/Fr,25.0,0.0,0.0,25,vk,-,,nein,"ORG0,25"
7212,,A11148,AVSAT,19_0013_0014,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7213,,A11148,CARE,19_0013_0014,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,nein,"ORG0,25"
7214,,A11148,CATRI,19_0013_0014,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7215,,A11148,CEREA,19_0013_0014,19_0013,Sa/Fr,9.0,0.0,0.0,9,vk,-,,nein,"ORG0,25"
7216,,A11148,CHALB,19_0013_0014,19_0013,Sa/Fr,63.0,0.0,0.0,63,vk,-,,nein,"ORG0,25"
7217,,A11148,COAVE,19_0013_0014,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,nein,"ORG0,25"
7218,,A11148,GAIS,19_0013_0014,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,nein,"ORG0,25"
7219,,A11148,GASPU,19_0013_0014,19_0013,Sa/Fr,5.0,0.0,0.0,5,vk,-,,nein,"ORG0,25"
7220,,A11148,HODVN,19_0013_0014,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,nein,"ORG0,25"
7221,,A11148,HODVS,19_0013_0014,19_0013,Sa/Fr,5.0,0.0,0.0,5,vk,-,,nein,"ORG0,25"
7222,,A11148,INDET,19_0013_0014,19_0013,Sa/Fr,16.0,0.0,0.0,16,vk,-,,nein,"ORG0,25"
7223,,A11148,POACE,19_0013_0014,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,nein,"ORG0,25"
7224,,A11148,POLAP,19_0013_0014,19_0013,Sa/Fr,7.0,0.0,0.0,7,vk,-,,nein,"ORG0,25"
7225,,A11148,POLCO,19_0013_0014,19_0013,Sa/Fr,7.0,0.0,0.0,7,vk,-,,nein,"ORG0,25"
7226,,A11148,RUCRI,19_0013_0014,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,nein,"ORG0,25"
